timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1545011288465,0,90,1.9775390625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288465,0,125,2.74658203125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288466,0,33,7.2509765625E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288474,0,-316,-6.943359375000001E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288474,0,-282,-6.1962890625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288475,0,115,2.52685546875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288475,0,-77,-1.69189453125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288475,0,84,1.8457031250000004E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288475,0,-295,-6.48193359375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288475,0,-302,-6.6357421875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288489,0,60,1.318359375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288491,0,-125,-2.74658203125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288492,0,67,1.4721679687500002E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288492,0,-294,-6.4599609375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288492,0,-313,-6.87744140625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288492,0,51,1.1206054687499999E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288492,0,-107,-2.35107421875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288492,0,98,2.1533203125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288493,0,-289,-6.35009765625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288505,0,-332,-7.294921875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288506,0,12,2.63671875E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288506,0,105,2.30712890625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288506,0,72,1.58203125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288506,0,-273,-5.998535156250001E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288506,0,-298,-6.5478515625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288506,0,41,9.008789062499999E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288507,0,-119,-2.6147460937500004E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288507,0,118,2.5927734375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288522,0,16,3.515625E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288524,0,-293,-6.43798828125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288525,0,29,6.3720703125E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288525,0,-126,-2.7685546875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288525,0,113,2.48291015625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288525,0,10,2.197265625E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288525,0,-297,-6.525878906250001E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288525,0,21,4.614257812500001E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288539,0,-111,-2.43896484375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288539,0,-91,-1.99951171875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288539,0,66,1.4501953125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288539,0,-283,-6.218261718750001E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288539,0,1,2.197265625E-7,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288540,0,115,2.52685546875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288540,0,-109,-2.39501953125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288540,0,67,1.4721679687500002E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288555,0,-263,-5.7788085937500005E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288555,0,33,7.2509765625E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288558,0,-103,-2.26318359375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288558,0,-77,-1.69189453125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288559,0,69,1.51611328125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288559,0,-293,-6.43798828125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288559,0,-281,-6.17431640625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288559,0,84,1.8457031250000004E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288559,0,-112,-2.4609375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288572,0,71,1.56005859375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288572,0,-289,-6.35009765625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288573,0,-283,-6.218261718750001E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288573,0,88,1.93359375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288573,0,-88,-1.93359375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288573,0,117,2.5708007812499998E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288573,0,-259,-5.69091796875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288574,0,-305,-6.70166015625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288589,0,39,8.5693359375E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288589,0,-124,-2.724609375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288589,0,96,2.109375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288590,0,-260,-5.712890625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288590,0,-279,-6.13037109375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288590,0,68,1.4941406250000001E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288590,0,-106,-2.3291015625000003E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288590,0,107,2.35107421875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288590,0,-258,-5.6689453125000004E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288605,0,-308,-6.767578125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288606,0,18,3.955078125E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288606,0,122,2.6806640625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288606,0,116,2.548828125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288606,0,25,5.4931640625E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288607,0,-275,-6.04248046875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288607,0,44,9.66796875E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288607,0,-108,-2.3730468750000002E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288607,0,-107,-2.35107421875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288622,0,48,1.0546875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288622,0,-292,-6.416015625000001E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288639,0,1,2.197265625E-7,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288639,0,107,2.35107421875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288639,0,-127,-2.79052734375E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288639,0,45,9.8876953125E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288639,0,-282,-6.1962890625E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288640,0,6,1.318359375E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288640,0,108,2.3730468750000002E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288640,0,125,2.74658203125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288640,0,26,5.712890625E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288640,0,-315,-6.92138671875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288640,0,-290,-6.3720703125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288640,0,72,1.58203125E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288641,0,102,2.2412109374999998E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288641,0,16,3.515625E-6,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288655,0,-334,-7.338867187500001E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288658,0,-315,-6.92138671875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288658,0,68,1.4941406250000001E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
1545011288658,0,-110,-2.4169921875E-5,37,34,36,1181905,235255,16120,10295,19063,2666,1256,4955,Tag0,unknown
