timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1545003851546,0,26,5.712890625E-6,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851552,0,40,8.7890625E-6,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851552,0,55,1.20849609375E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851552,0,58,1.2744140625E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851552,0,60,1.318359375E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851553,0,60,1.318359375E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851553,0,50,1.0986328125E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851553,0,44,9.66796875E-6,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851553,0,57,1.2524414062500001E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851553,0,72,1.58203125E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851553,0,73,1.6040039062500002E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851553,0,73,1.6040039062500002E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851553,0,77,1.69189453125E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851554,0,73,1.6040039062500002E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851554,0,60,1.318359375E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851554,0,49,1.07666015625E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
1545003851554,0,52,1.142578125E-5,43,54,42,331813,57873,16748868,25007,26712,19211,6643,2857,Tag0,unknown
