timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1545011532064,0,40,8.7890625E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532078,0,1,2.197265625E-7,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532078,0,24,5.2734375E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532080,0,80,1.7578125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532080,0,83,1.82373046875E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532080,0,35,7.6904296875E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532080,0,-258,-5.6689453125000004E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532080,0,27,5.9326171875000005E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532081,0,97,2.13134765625E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532081,0,114,2.5048828125000003E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532081,0,56,1.23046875E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532094,0,-257,-5.64697265625E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532094,0,16,3.515625E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532094,0,84,1.8457031250000004E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532110,0,99,2.1752929687500003E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532110,0,45,9.8876953125E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532113,0,-261,-5.73486328125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532113,0,8,1.7578125E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532113,0,69,1.51611328125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532113,0,90,1.9775390625E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532113,0,48,1.0546875E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532114,0,-261,-5.73486328125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532114,0,-257,-5.64697265625E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532114,0,57,1.2524414062500001E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532114,0,91,1.99951171875E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532114,0,59,1.29638671875E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532115,0,9,1.9775390625E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532115,0,6,1.318359375E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532127,0,57,1.2524414062500001E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532127,0,93,2.04345703125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532127,0,65,1.42822265625E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532128,0,8,1.7578125E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532128,0,-257,-5.64697265625E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532128,0,41,9.008789062499999E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532128,0,73,1.6040039062500002E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532128,0,45,9.8876953125E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532143,0,4,8.7890625E-7,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532144,0,1,2.197265625E-7,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532144,0,50,1.0986328125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532144,0,97,2.13134765625E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532144,0,83,1.82373046875E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532144,0,26,5.712890625E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532145,0,-262,-5.7568359375E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532145,0,26,5.712890625E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532160,0,72,1.58203125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532160,0,60,1.318359375E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532161,0,17,3.7353515625000003E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532161,0,0,0.0,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532161,0,42,9.228515625000002E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532161,0,97,2.13134765625E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532161,0,88,1.93359375E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532161,0,32,7.03125E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532177,0,0,0.0,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532177,0,26,5.712890625E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532177,0,73,1.6040039062500002E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532177,0,72,1.58203125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532178,0,11,2.4169921875E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532178,0,-293,-6.43798828125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532178,0,-277,-6.0864257812500005E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532178,0,39,8.5693359375E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532178,0,57,1.2524414062500001E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532193,0,11,2.4169921875E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532196,0,-285,-6.26220703125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532196,0,-265,-5.82275390625E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532196,0,49,1.07666015625E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532196,0,80,1.7578125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532196,0,54,1.1865234375000001E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532197,0,24,5.2734375E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532211,0,42,9.228515625000002E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532211,0,101,2.2192382812500002E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532212,0,120,2.63671875E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532212,0,70,1.5380859375E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532213,0,9,1.9775390625E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532213,0,5,1.0986328125E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532213,0,59,1.29638671875E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532213,0,92,2.021484375E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532213,0,57,1.2524414062500001E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532214,0,8,1.7578125E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532214,0,16,3.515625E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532227,0,82,1.8017578124999998E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532228,0,-126,-2.7685546875E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532228,0,101,2.2192382812500002E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532228,0,36,7.91015625E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532228,0,7,1.5380859375E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532229,0,49,1.07666015625E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532229,0,98,2.1533203125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532229,0,87,1.91162109375E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532244,0,42,9.228515625000002E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532244,0,24,5.2734375E-6,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532244,0,53,1.1645507812500002E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
1545011532260,0,85,1.86767578125E-5,84,53,37,16756328,6843,6698,12513,5687,5792,3763,2784,Tag0,unknown
