timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1545011337975,0,19,4.1748046875E-6,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337975,0,-276,-6.064453125E-5,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337990,0,25,5.4931640625E-6,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337990,0,104,2.28515625E-5,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337990,0,109,2.39501953125E-5,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337990,0,41,9.008789062499999E-6,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337991,0,-260,-5.712890625E-5,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337991,0,37,8.1298828125E-6,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337991,0,-128,-2.8125E-5,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337991,0,-112,-2.4609375E-5,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337991,0,64,1.40625E-5,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337991,0,-265,-5.82275390625E-5,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011337991,0,19,4.1748046875E-6,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011338003,0,-128,-2.8125E-5,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011338004,0,-84,-1.8457031250000004E-5,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011338004,0,103,2.26318359375E-5,54,50,38,654134,80685,19736,9866,9736,7135,2138,7863,Tag0,unknown
1545011338042,0,8,1.7578125E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338042,0,7,1.5380859375E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338042,0,98,2.1533203125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338043,0,-109,-2.39501953125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338043,0,74,1.6259765625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338043,0,-278,-6.108398437500001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338043,0,-283,-6.218261718750001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338043,0,66,1.4501953125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338043,0,-124,-2.724609375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338043,0,70,1.5380859375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338043,0,-295,-6.48193359375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338044,0,-326,-7.163085937500001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338044,0,2,4.39453125E-7,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338044,0,66,1.4501953125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338044,0,22,4.833984375E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338044,0,-326,-7.163085937500001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338044,0,-358,-7.8662109375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338044,0,-286,-6.2841796875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338045,0,40,8.7890625E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338045,0,6,1.318359375E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338045,0,-343,-7.53662109375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338045,0,-377,-8.28369140625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338045,0,-307,-6.74560546875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338053,0,41,9.008789062499999E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338054,0,40,8.7890625E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338054,0,-284,-6.240234375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338054,0,-329,-7.229003906250001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338054,0,-278,-6.108398437500001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338054,0,81,1.77978515625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338070,0,99,2.1752929687500003E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338070,0,13,2.8564453125E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338070,0,-315,-6.92138671875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338070,0,-289,-6.35009765625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338071,0,54,1.1865234375000001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338071,0,69,1.51611328125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338071,0,1,2.197265625E-7,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338071,0,-314,-6.8994140625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338071,0,-278,-6.108398437500001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338087,0,87,1.91162109375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338087,0,-125,-2.74658203125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338087,0,50,1.0986328125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338087,0,-294,-6.4599609375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338087,0,-284,-6.240234375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338088,0,66,1.4501953125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338088,0,124,2.724609375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338088,0,76,1.669921875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338088,0,8,1.7578125E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338103,0,18,3.955078125E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338104,0,108,2.3730468750000002E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338104,0,-78,-1.7138671875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338104,0,-120,-2.63671875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338104,0,41,9.008789062499999E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338104,0,23,5.0537109375E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338104,0,103,2.26318359375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338104,0,-95,-2.08740234375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338120,0,103,2.26318359375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338120,0,6,1.318359375E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338120,0,-276,-6.064453125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338121,0,45,9.8876953125E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338137,0,109,2.39501953125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338137,0,77,1.69189453125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338137,0,-273,-5.998535156250001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338137,0,-325,-7.14111328125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338138,0,-282,-6.1962890625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338138,0,28,6.15234375E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338138,0,-261,-5.73486328125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338138,0,-354,-7.778320312500001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338138,0,-138,-3.0322265625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338138,0,-331,-7.272949218750001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338139,0,9,1.9775390625E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338139,0,-264,-5.80078125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338139,0,-359,-7.88818359375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338154,0,-163,-3.5815429687500006E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338154,0,-130,-2.8564453125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338154,0,-296,-6.50390625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338154,0,-276,-6.064453125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338155,0,-340,-7.470703125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338155,0,-132,-2.900390625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338155,0,-339,-7.448730468750001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338155,0,7,1.5380859375E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338156,0,12,2.63671875E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338170,0,-326,-7.163085937500001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338170,0,-151,-3.31787109375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338170,0,-132,-2.900390625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338171,0,-295,-6.48193359375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338171,0,-266,-5.8447265625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338171,0,-332,-7.294921875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338171,0,-134,-2.9443359375000003E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338171,0,-370,-8.1298828125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338187,0,-281,-6.17431640625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338187,0,19,4.1748046875E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338187,0,-310,-6.8115234375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338187,0,-157,-3.44970703125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338187,0,-153,-3.3618164062500004E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338187,0,-295,-6.48193359375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338188,0,32,7.03125E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338188,0,-281,-6.17431640625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338188,0,-375,-8.23974609375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338203,0,-381,-8.371582031250001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338203,0,-297,-6.525878906250001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338204,0,11,2.4169921875E-6,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338204,0,-301,-6.613769531250001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338204,0,-140,-3.076171875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338204,0,-156,-3.427734375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338204,0,-334,-7.338867187500001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338204,0,-279,-6.13037109375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338220,0,-349,-7.668457031250001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338220,0,-211,-4.63623046875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338220,0,-242,-5.3173828125000005E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338220,0,-154,-3.3837890625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338220,0,-309,-6.78955078125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338221,0,-317,-6.96533203125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338221,0,-171,-3.75732421875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338221,0,-248,-5.44921875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338236,0,-215,-4.72412109375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338237,0,-377,-8.28369140625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338237,0,-353,-7.75634765625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338237,0,-161,-3.53759765625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338237,0,-200,-4.39453125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338237,0,-151,-3.31787109375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338238,0,-313,-6.87744140625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338238,0,-305,-6.70166015625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338238,0,-141,-3.09814453125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338254,0,-227,-4.98779296875E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338254,0,-214,-4.7021484375E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338254,0,-373,-8.19580078125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338255,0,-333,-7.316894531249999E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338255,0,-138,-3.0322265625E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338255,0,-204,-4.4824218749999996E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338255,0,-181,-3.9770507812500004E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338255,0,-329,-7.229003906250001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338270,0,-290,-6.3720703125E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338271,0,-371,-8.151855468750001E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
1545011338271,0,-202,-4.4384765625000004E-5,48,43,38,12310,32479,3333,5935,14639,2452,1462,10549,Tag0,unknown
