timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1545074092540,0,-258,-5.6689453125000004E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092540,0,346,7.6025390625E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092540,0,330,7.2509765625E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092554,0,-276,-6.064453125E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092555,0,-243,-5.33935546875E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092555,0,-341,-7.492675781250002E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092555,0,258,5.6689453125000004E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092555,0,296,6.50390625E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092556,0,-263,-5.7788085937500005E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092556,0,-243,-5.33935546875E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092556,0,-372,-8.173828125E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092556,0,-16,-3.515625E-6,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092557,0,330,7.2509765625E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092557,0,21,4.614257812500001E-6,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092557,0,-529,-1.162353515625E-4,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092557,0,-197,-4.32861328125E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092558,0,-101,-2.2192382812500002E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092558,0,297,6.525878906250001E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092558,0,29,6.3720703125E-6,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092558,0,-254,-5.5810546875E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092558,0,-214,-4.7021484375E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092559,0,-120,-2.63671875E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092559,0,353,7.75634765625E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092559,0,-107,-2.35107421875E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092559,0,-163,-3.5815429687500006E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
1545074092559,0,-180,-3.955078125E-5,23,100,0,344413,41869,257757,96386,16755844,16762725,6500,8546,Tag0,unknown
